"","date","jd","airt","f.airt","airtmax","f.airtmax","airtmin","f.airtmin","rh","f.rh","rhmax","f.rhmax","rhmin","f.rhmin","dewp","f.dewp","dewpmax","f.dewpmax","dewpmin","f.dewpmin","prec","f.prec","slrt","f.slrt","part","f.part","netr","f.netr","bar","f.bar","wspd","f.wspd","wres","f.wres","wdir","f.wdir","wdev","f.wdev","gspd","f.gspd","s10t","f.s10t","s10tmax","f.s10tmax","s10tmin","f.s10tmin"
"3251",2010-01-05,5,-6.2,"",-2.3,"",-8.3,"",76,"",84,"",58,"",-9.8,"",-8.5,"",-11.1,"",0,"",4.7,"",9.9,"",1,"",1000,"",2,"",1.8,"",303,"",26,"",7.3,"",1.4,"",1.5,"",1.3,""
"3252",2010-01-06,6,-6.8,"",-2.6,"",-10.4,"",75,"",92,"",55,"",-10.5,"",-9.3,"",-11.7,"",0,"",7.5,"",15,"",-21.2,"",1000,"",2.2,"",2,"",286,"",28,"",9.9,"",1.5,"",1.6,"",1.4,""
"3253",2010-01-07,7,-4.7,"",1.4,"",-8.4,"",73,"",90,"",51,"",-9,"",-6.7,"",-10.8,"",0,"",8.2,"",15.9,"",-33.1,"",1005,"",1.9,"",1.7,"",279,"",26,"",9.5,"",1.6,"",1.7,"",1.6,""
"3254",2010-01-08,8,-7.3,"",-4.3,"",-9.4,"",80,"",89,"",63,"",-10.2,"",-8.4,"",-13.1,"",0.5,"",3,"",5.9,"",-29.5,"",1003,"",1.5,"",1.2,"",313,"",34,"",8.7,"",1.7,"",1.8,"",1.7,""
"3255",2010-01-09,9,-9.4,"",-5.6,"",-14.4,"",58,"",81,"",35,"",-16.6,"",-12.6,"",-21.4,"",0,"",8.6,"",15.8,"",-39.9,"",1011,"",2.4,"",2,"",315,"",30,"",11.6,"",1.8,"",1.8,"",1.8,""
"3256",2010-01-10,10,-12.1,"",-5.8,"",-16.8,"",51,"",82,"",23,"",-20.7,"",-14.1,"",-24.6,"",0,"",7.6,"",15.4,"",-29.8,"",1017,"",1.5,"",1.2,"",305,"",34,"",7.4,"",1.7,"",1.8,"",1.7,""
"3257",2010-01-11,11,-7,"",-1.7,"",-12.1,"",75,"",92,"",57,"",-10.9,"",-8.5,"",-14.6,"",0,"",6.7,"",12.9,"",-16.1,"",1014,"",1.2,"",1.1,"",277,"",26,"",7.1,"",1.6,"",1.7,"",1.5,""
"3258",2010-01-12,12,-7,"",-2,"",-12.5,"",73,"",92,"",53,"",-11.2,"",-8,"",-17.2,"",0,"",5.1,"",10,"",-21.1,"",1012,"",1.8,"",1.5,"",297,"",31,"",9.7,"",1.5,"",1.6,"",1.5,""
"3259",2010-01-13,13,-9.4,"",-5.8,"",-14.1,"",61,"",81,"",32,"",-15.9,"",-9.6,"",-21.3,"",0,"",3.7,"",8,"",-11.7,"",1015,"",1.3,"",1.1,"",295,"",28,"",7.7,"",1.5,"",1.6,"",1.5,""
"3260",2010-01-14,14,-3.2,"",0.6,"",-6.7,"",76,"",86,"",63,"",-6.9,"",-4.4,"",-10.2,"",0,"",4.4,"",8.7,"",-9.1,"",1019,"",1.2,"",0.8,"",202,"",42,"",9.2,"",1.5,"",1.6,"",1.5,""
"3261",2010-01-15,15,0.2,"",4.5,"",-3.7,"",73,"",84,"",54,"",-4,"",-1.7,"",-6.4,"",0,"",3.5,"",6.8,"",-8.8,"",1015,"",1.7,"",1.4,"",260,"",36,"",8.6,"",1.6,"",1.7,"",1.6,""
"3262",2010-01-16,16,0.2,"",6.1,"",-3.5,"",73,"",93,"",46,"",-4.4,"",-3.1,"",-5.5,"",0,"",9.2,"",17.1,"",-24.9,"",1016,"",1.6,"",1.5,"",275,"",24,"",7.4,"",1.8,"",1.8,"",1.7,""
"3263",2010-01-17,17,-0.5,"",2.2,"",-4.4,"",85,"",97,"",73,"",-2.8,"",-0.4,"",-5.8,"",7.1,"",3.1,"",6.2,"",-8.8,"",1015,"",1.8,"",1.5,"",88,"",34,"",11,"",1.8,"",1.9,"",1.8,""
"3264",2010-01-18,18,-0.7,"",2.6,"",-3.2,"",96,"",97,"",90,"",-1.2,"",1.6,"",-3.7,"",11.7,"",3.8,"",7.7,"",-21,"",1005,"",1.9,"",1.4,"",41,"",42,"",13,"",1.9,"",1.9,"",1.9,""
"3265",2010-01-19,19,-0.2,"",0.7,"",-1,"",97,"",97,"",96,"",-0.7,"",0.2,"",-1.5,"",5.6,"",1.7,"",3.5,"",-12.6,"",1009,"",0.8,"",0.7,"",157,"",29,"",4.4,"",2,"",2,"",1.9,""
"3266",2010-01-20,20,-1.1,"",0.7,"",-3.7,"",91,"",98,"",82,"",-2.4,"",-0.8,"",-6.2,"",0.5,"",2.4,"",4.3,"",-24.9,"",1010,"",1,"",0.9,"",311,"",24,"",6.9,"",2,"",2,"",2,""
"3267",2010-01-21,21,-2.7,"",3.9,"",-6.8,"",76,"",92,"",42,"",-6.7,"",-4.4,"",-8.7,"",0,"",9.8,"",18.1,"",-31.4,"",1017,"",1,"",0.7,"",300,"",45,"",6.4,"",2,"",2,"",2,""
"3268",2010-01-22,22,-3.3,"",3.8,"",-8.3,"",69,"",91,"",32,"",-8.6,"",-6.3,"",-12.2,"",0,"",8.9,"",16.6,"",-29.3,"",1014,"",1.3,"",0.8,"",29,"",47,"",7.7,"",2,"",2,"",2,""
"3269",2010-01-23,23,-4.9,"",3,"",-10.8,"",62,"",94,"",26,"",-12.2,"",-8.4,"",-17.5,"",0,"",10.1,"",18.8,"",-29,"",1020,"",0.9,"",0.6,"",327,"",47,"",4.8,"",2,"",2.1,"",2,""
"3270",2010-01-24,24,-1.4,"",4.8,"",-8.1,"",75,"",96,"",48,"",-5.5,"",4.2,"",-15.2,"",0.8,"",4.2,"",8.7,"",-4.1,"",1018,"",1.5,"",1,"",157,"",44,"",7.3,"",2,"",2.1,"",2,""
"3271",2010-01-25,25,8.7,"",12.2,"",3.3,"",94,"",96,"",88,"",7.8,"",11.1,"",2,"",30.7,"",0.9,"",2.1,"",15.2,"",999,"",3.9,"",3,"",161,"",37,"",16.5,"",1.5,"",2.1,"",0.8,""
"3272",2010-01-26,26,0.7,"",4.1,"",-2.7,"",72,"",96,"",50,"",-3.9,"",2.2,"",-7.7,"",0,"",5.3,"",9.8,"",-5.4,"",999,"",1.8,"",1.7,"",264,"",25,"",9.7,"",1,"",1.2,"",0.8,""
"3273",2010-01-27,27,-2,"",1.9,"",-4.5,"",69,"",82,"",49,"",-7,"",-5,"",-9.3,"",0,"",6.3,"",11.7,"",-3.7,"",1011,"",1.6,"",1.4,"",274,"",25,"",8,"",0.9,"",1.1,"",0.8,""
"3274",2010-01-28,28,-5.5,"",-1.9,"",-11.8,"",81,"",95,"",42,"",-8.5,"",-2.5,"",-21.7,"",3.3,"",2.7,"",5.8,"",-26.1,"",1010,"",2.4,"",1.6,"",249,"",45,"",14.3,"",0.7,"",0.8,"",0.7,""
"3275",2010-01-29,29,-13.8,"",-10.6,"",-17.1,"",41,"",54,"",28,"",-24.3,"",-19.6,"",-26.3,"",0,"",10.8,"",21.7,"",-42.2,"",1014,"",3.9,"",3.6,"",280,"",24,"",16.5,"",0.7,"",0.7,"",0.7,""
"3276",2010-01-30,30,-14.5,"",-9.6,"",-20.3,"",52,"",62,"",42,"",-22.2,"",-18,"",-26.6,"",0,"",8.9,"",18,"",-22.1,"",1016,"",1.7,"",1.3,"",310,"",37,"",8.7,"",0.6,"",0.7,"",0.6,""
"3277",2010-01-31,31,-10.8,"",-3.9,"",-17.2,"",54,"",68,"",36,"",-18.5,"",-15,"",-22.5,"",0,"",10.6,"",21.2,"",-24.8,"",1013,"",1.5,"",1.2,"",290,"",37,"",9.2,"",0.6,"",0.6,"",0.6,""
"3278",2010-02-01,32,-7.1,"",-2.1,"",-10.6,"",56,"",78,"",29,"",-14.9,"",-12.7,"",-18.5,"",0,"",11.2,"",21.9,"",-26.5,"",1015,"",2.3,"",2.1,"",267,"",23,"",11.5,"",0.5,"",0.6,"",0.5,""
"3279",2010-02-02,33,-7.2,"",-3.2,"",-12.6,"",70,"",87,"",50,"",-11.9,"",-8.4,"",-14.6,"",0,"",7.2,"",14.6,"",-13.4,"",1019,"",0.8,"",0.5,"",224,"",48,"",4.8,"",0.5,"",0.5,"",0.5,""
"3280",2010-02-03,34,-5.3,"",-1.5,"",-7.8,"",85,"",92,"",67,"",-7.6,"",-5.7,"",-9,"",1,"",4.7,"",9.4,"",-22.7,"",1014,"",0.7,"",0.4,"",293,"",50,"",5,"",0.5,"",0.5,"",0.4,""
"3281",2010-02-04,35,-6.2,"",-1.8,"",-9.9,"",52,"",92,"",20,"",-15.6,"",-8.6,"",-22.2,"",0,"",11.9,"",23.2,"",-29.1,"",1019,"",2.1,"",1.7,"",290,"",31,"",11.3,"",0.5,"",0.5,"",0.4,""
"3282",2010-02-05,36,-6.2,"",-0.7,"",-11.4,"",61,"",82,"",42,"",-12.7,"",-9.3,"",-18,"",0,"",8.7,"",17.1,"",-14.4,"",1018,"",1.2,"",0.8,"",299,"",43,"",7.4,"",0.4,"",0.5,"",0.4,""
"3283",2010-02-06,37,-9,"",-5.2,"",-13.7,"",51,"",68,"",35,"",-17.4,"",-15.7,"",-19.3,"",0,"",6.8,"",13.2,"",-14.6,"",1007,"",1.6,"",1.2,"",17,"",41,"",8.1,"",0.4,"",0.4,"",0.4,""
"3284",2010-02-07,38,-8.9,"",-3.2,"",-13.7,"",62,"",77,"",42,"",-15.2,"",-12.6,"",-18.3,"",0,"",12,"",24.1,"",-22.1,"",1005,"",2.7,"",2.3,"",304,"",32,"",15.9,"",0.4,"",0.4,"",0.4,""
"3285",2010-02-08,39,-7,"",-2,"",-11,"",63,"",81,"",42,"",-13.2,"",-11.8,"",-14,"",0,"",11.4,"",23,"",-12.8,"",1006,"",2.6,"",2.3,"",282,"",26,"",10.4,"",0.4,"",0.4,"",0.3,""
"3286",2010-02-09,40,-4.7,"",1.5,"",-11.3,"",60,"",79,"",41,"",-11.5,"",-7.8,"",-14.4,"",0,"",11.8,"",23.4,"",2,"",1010,"",1.6,"",1.3,"",294,"",34,"",7.8,"",0.3,"",0.4,"",0.3,""
"3287",2010-02-10,41,-2.8,"",-1.2,"",-3.9,"",78,"",93,"",62,"",-6.2,"",-2.9,"",-9.4,"",0.5,"",3,"",6,"",2.3,"",994,"",2.1,"",1.6,"",46,"",39,"",13.1,"",0.3,"",0.3,"",0.3,""
"3288",2010-02-11,42,-2.3,"",3.3,"",-5.7,"",61,"",78,"",40,"",-9.1,"",-5.3,"",-11.4,"",0,"",13.3,"",25.3,"",-12.9,"",996,"",2.8,"",2.4,"",320,"",32,"",13.6,"",0.3,"",0.4,"",0.3,""
"3289",2010-02-12,43,-4.8,"",1.7,"",-10.3,"",51,"",76,"",21,"",-14.2,"",-11.1,"",-18.9,"",0,"",13.4,"",25.3,"",-16.2,"",1003,"",2.1,"",1.8,"",287,"",28,"",8.7,"",0.3,"",0.4,"",0.3,""
"3290",2010-02-13,44,-6,"",-0.1,"",-11,"",51,"",70,"",29,"",-14.7,"",-11.3,"",-17.9,"",0,"",9,"",18.1,"",-4.8,"",996,"",2.1,"",1.9,"",294,"",28,"",8.6,"",0.3,"",0.3,"",0.3,""
"3291",2010-02-14,45,-3.4,"",0.5,"",-8.2,"",66,"",80,"",51,"",-9,"",-6.5,"",-11.6,"",0,"",8.9,"",17.5,"",8.5,"",995,"",2.8,"",2.6,"",275,"",24,"",11.5,"",0.3,"",0.3,"",0.3,""
"3292",2010-02-15,46,-2.5,"",0.6,"",-5.8,"",66,"",80,"",51,"",-8.1,"",-7.1,"",-9.1,"",0,"",5.1,"",10.2,"",-4.2,"",1001,"",2.4,"",1.9,"",275,"",36,"",10.7,"",0.3,"",0.3,"",0.3,""
"3293",2010-02-16,47,-3.5,"",-1.8,"",-4.6,"",93,"",96,"",71,"",-4.4,"",-2.6,"",-7.9,"",8.4,"",1.6,"",3.2,"",-12.2,"",995,"",1.8,"",1,"",31,"",56,"",8.5,"",0.3,"",0.3,"",0.3,""
"3294",2010-02-17,48,-3.6,"",-1.3,"",-6.9,"",87,"",95,"",71,"",-5.5,"",-2.7,"",-7.8,"",1.3,"",2.5,"",4.4,"",-14.9,"",994,"",1.4,"",1.3,"",274,"",27,"",7.2,"",0.3,"",0.3,"",0.3,""
"3295",2010-02-18,49,-0.7,"",4.7,"",-4.9,"",74,"",94,"",52,"",-5,"",-3.2,"",-6.9,"",0,"",12.2,"",24.2,"",4.1,"",995,"",2.5,"",2.3,"",278,"",25,"",14,"",0.3,"",0.3,"",0.3,""
"3296",2010-02-19,50,-0.8,"",3.2,"",-3.7,"",65,"",73,"",49,"",-6.7,"",-5,"",-8.3,"",0,"",9.2,"",18.4,"",-0.4,"",1000,"",3.1,"",2.8,"",281,"",24,"",14.3,"",0.3,"",0.3,"",0.3,""
"3297",2010-02-20,51,0.5,"",6.3,"",-3.7,"",68,"",83,"",47,"",-4.8,"",-2.8,"",-6.6,"",0,"",13.7,"",26.6,"",6.1,"",1008,"",2.2,"",1.9,"",279,"",27,"",9.7,"",0.3,"",0.4,"",0.3,""
"3298",2010-02-21,52,-1.5,"",2,"",-4.4,"",61,"",78,"",42,"",-8.2,"",-5.3,"",-10.1,"",0,"",11.2,"",21.5,"",-1.6,"",1008,"",2.4,"",2.1,"",292,"",29,"",10.7,"",0.3,"",0.4,"",0.3,""
"3299",2010-02-22,53,0,"",7,"",-6.4,"",65,"",86,"",39,"",-6.2,"",-3.5,"",-8.8,"",0,"",13.1,"",25.3,"",10.1,"",1010,"",1.6,"",0.4,"",356,"",70,"",7.9,"",0.3,"",0.4,"",0.3,""
"3300",2010-02-23,54,-0.2,"",1,"",-1,"",86,"",97,"",76,"",-2.3,"",-0.5,"",-4.3,"",3.8,"",2.4,"",5,"",2.6,"",1011,"",2.3,"",2,"",88,"",30,"",10.3,"",0.3,"",0.3,"",0.3,""
"3301",2010-02-24,55,0.9,"",2.6,"",-0.7,"",97,"",97,"",95,"",0.4,"",2.1,"",-1.1,"",20.3,"",2.6,"",5.7,"",-2.7,"",1006,"",3.8,"",3.5,"",75,"",24,"",12.9,"",0.3,"",0.3,"",0.3,""
"3302",2010-02-25,56,3.1,"",4.8,"",2.1,"",95,"",97,"",91,"",2.4,"",3.8,"",1.4,"",38.1,"",2.3,"",4.9,"",7.2,"",994,"",3.7,"",3.4,"",67,"",25,"",16.5,"",0.3,"",0.3,"",0,""
"3303",2010-02-26,57,-0.4,"",5.1,"",-2.1,"",92,"",97,"",73,"",-1.6,"",4.3,"",-5.1,"",10.7,"",4.5,"",8.8,"",-3,"",988,"",3.1,"",2.7,"",88,"",30,"",14.7,"",0,"",0.1,"",0,""
"3304",2010-02-27,58,-0.8,"",2.4,"",-2.9,"",90,"",97,"",66,"",-2.3,"",0,"",-4.2,"",2.5,"",8,"",14.2,"",-15.7,"",996,"",1,"",0.7,"",152,"",44,"",4.9,"",0.1,"",0.1,"",0,""
"3305",2010-02-28,59,-1.4,"",1.4,"",-3.9,"",86,"",96,"",68,"",-3.5,"",-2.5,"",-4.6,"",0,"",4.9,"",9.4,"",-10.8,"",1000,"",1.1,"",0.6,"",43,"",56,"",6.5,"",0.1,"",0.2,"",0.1,""
"3306",2010-03-01,60,1.5,"",6,"",-0.8,"",78,"",96,"",59,"",-2,"",-0.5,"",-3.8,"",0.3,"",9.3,"",18,"",17.9,"",1001,"",2.7,"",2.3,"",316,"",30,"",11.9,"",0.2,"",0.2,"",0.2,""
"3307",2010-03-02,61,3.6,"",9.3,"",-0.5,"",65,"",85,"",43,"",-2.6,"",-0.8,"",-3.6,"",0,"",11.9,"",22.4,"",30.9,"",1008,"",1.2,"",0.3,"",68,"",67,"",6.2,"",0.2,"",0.2,"",0.2,""
"3308",2010-03-03,62,0,"",1.8,"",-1.2,"",80,"",93,"",63,"",-3.1,"",-1.4,"",-5.2,"",0.8,"",4.6,"",8.9,"",1.4,"",1003,"",2,"",1.7,"",49,"",31,"",10.7,"",0.2,"",0.3,"",0.2,""
"3309",2010-03-04,63,0.6,"",3.4,"",-1.4,"",69,"",85,"",48,"",-4.6,"",-2.4,"",-7.3,"",0,"",9.2,"",17.4,"",30.6,"",1002,"",1.6,"",1.3,"",343,"",35,"",8.8,"",0.3,"",0.3,"",0.2,""
"3310",2010-03-05,64,0.7,"",6.3,"",-2.7,"",45,"",66,"",27,"",-10.4,"",-5.8,"",-15,"",0,"",12.7,"",23.7,"",37.8,"",1012,"",1.8,"",1.6,"",333,"",30,"",8.7,"",0.3,"",0.3,"",0.3,""
"3311",2010-03-06,65,2.5,"",10.9,"",-3.9,"",34,"",53,"",20,"",-12.2,"",-6.3,"",-16.6,"",0,"",16.6,"",30.8,"",46.9,"",1015,"",1.9,"",1.6,"",319,"",33,"",12.4,"",0.4,"",0.5,"",0.3,""
"3312",2010-03-07,66,3.7,"",11.2,"",-2.9,"",50,"",67,"",34,"",-6,"",-0.5,"",-11.3,"",0,"",17,"",31,"",57,"",1011,"",1.6,"",1.4,"",274,"",32,"",8.4,"",0.7,"",1.3,"",0.4,""
"3313",2010-03-08,67,4.8,"",11.7,"",-0.5,"",52,"",71,"",33,"",-4.4,"",-0.5,"",-7.9,"",0,"",16.9,"",31.2,"",62.5,"",1007,"",2,"",1.8,"",280,"",27,"",12.4,"",1.5,"",2.7,"",0.8,""
"3314",2010-03-09,68,2.5,"",9.2,"",-2.4,"",49,"",88,"",14,"",-9,"",-2.2,"",-17.6,"",0,"",18,"",32.6,"",58.2,"",1011,"",1.4,"",0.7,"",336,"",56,"",10.7,"",2.2,"",3.2,"",1.4,""
"3315",2010-03-10,69,3.6,"",12.7,"",-3.9,"",42,"",66,"",22,"",-8.8,"",-4.2,"",-14,"",0,"",18.1,"",33.4,"",63.2,"",1015,"",1,"",0.2,"",334,"",71,"",5.7,"",2.6,"",3.9,"",1.6,""
"3316",2010-03-11,70,3,"",7,"",1.5,"",70,"",91,"",42,"",-2.4,"",1.1,"",-6.9,"",2,"",4,"",7.8,"",12.7,"",1018,"",1.4,"",1.1,"",87,"",33,"",5.9,"",3,"",3.3,"",2.6,""
"3317",2010-03-12,71,2.8,"",6.6,"",0.8,"",70,"",89,"",50,"",-2.3,"",-0.1,"",-4.9,"",0,"",6.9,"",13.4,"",39.5,"",1021,"",2.5,"",2.2,"",78,"",26,"",9.4,"",3.2,"",3.7,"",2.8,""
"3318",2010-03-13,72,1,"",2.4,"",0.2,"",83,"",94,"",61,"",-1.7,"",1,"",-5.7,"",14.5,"",3.9,"",7.9,"",8.8,"",1015,"",4.7,"",4.3,"",74,"",25,"",17.8,"",2.9,"",3.3,"",2.7,""
"3319",2010-03-14,73,2.8,"",3.9,"",0.6,"",92,"",94,"",91,"",1.6,"",2.7,"",-0.3,"",32,"",6,"",11.6,"",26.7,"",1004,"",5.4,"",4.9,"",66,"",24,"",20.9,"",2.6,"",3,"",2.2,""
"3320",2010-03-15,74,2.4,"",3.7,"",0.7,"",89,"",93,"",54,"",0.7,"",2.5,"",-5.6,"",17.5,"",5.2,"",10.1,"",11.7,"",1005,"",3.3,"",2.9,"",54,"",28,"",14.3,"",3,"",3.4,"",2.8,""
"3321",2010-03-16,75,6.7,"",14.4,"",1.5,"",38,"",66,"",12,"",-8,"",-2.3,"",-15.9,"",0,"",19.6,"",35.2,"",78.5,"",1013,"",1.5,"",1.2,"",34,"",37,"",8,"",3.4,"",4.7,"",2.3,""
"3322",2010-03-17,76,8.8,"",16.6,"",2,"",39,"",61,"",18,"",-5.2,"",-1.6,"",-9.6,"",0,"",19.6,"",35.3,"",75.5,"",1011,"",1.5,"",1.2,"",293,"",38,"",8,"",4.1,"",5.6,"",2.8,""
"3323",2010-03-18,77,9.9,"",16.3,"",4.2,"",46,"",63,"",26,"",-1.7,"",1.5,"",-3.8,"",0,"",19.3,"",35.1,"",81.6,"",1006,"",1.8,"",1.5,"",268,"",32,"",11,"",4.8,"",6.1,"",3.5,""
"3324",2010-03-19,78,11.3,"",19.5,"",3.6,"",45,"",70,"",22,"",-1.2,"",2.5,"",-2.9,"",0,"",19,"",34.4,"",75.9,"",1008,"",1.3,"",0.6,"",246,"",56,"",8.1,"",5.8,"",7.2,"",4.5,""
"3325",2010-03-20,79,12.2,"",19.8,"",4.7,"",46,"",67,"",25,"",0.3,"",5.2,"",-1.8,"",0,"",18.9,"",34.6,"",79,"",1013,"",1.4,"",0.9,"",279,"",48,"",9.6,"",6.6,"",7.9,"",5.3,""
"3326",2010-03-21,80,7.8,"",14.4,"",2.1,"",63,"",90,"",42,"",0.9,"",4,"",-0.7,"",0,"",12.4,"",22.9,"",50.5,"",1018,"",1.8,"",1.5,"",92,"",33,"",9.1,"",6.8,"",7.6,"",6.2,""
"3327",2010-03-22,81,4.6,"",8.7,"",1.5,"",94,"",96,"",85,"",3.7,"",6.8,"",0.3,"",5.1,"",4,"",8.2,"",15.1,"",1015,"",2.6,"",2.3,"",84,"",25,"",12.7,"",6.3,"",6.9,"",5.9,""
"3328",2010-03-23,82,4,"",5.3,"",2.9,"",94,"",96,"",92,"",3.2,"",4.3,"",2.2,"",28.5,"",3.3,"",6.7,"",12.5,"",1000,"",3.2,"",2.1,"",54,"",47,"",13.2,"",5.7,"",6.3,"",5.5,""
"3329",2010-03-24,83,4.4,"",10.4,"",0,"",64,"",95,"",31,"",-2.6,"",3.7,"",-6.9,"",0,"",14.2,"",26.4,"",60.8,"",1002,"",2.8,"",2.5,"",295,"",28,"",15.9,"",5.7,"",6.5,"",5.2,""
"3330",2010-03-25,84,7.8,"",14.1,"",0.3,"",47,"",90,"",22,"",-3.5,"",4.7,"",-8.5,"",1,"",13.6,"",24.5,"",56.8,"",1009,"",1.7,"",1.4,"",236,"",37,"",14.1,"",5.5,"",6.4,"",4.4,""
"3331",2010-03-26,85,-0.3,"",5.9,"",-6.1,"",54,"",95,"",21,"",-9.8,"",4.5,"",-19.4,"",7.6,"",17,"",30.3,"",58.7,"",1009,"",2.1,"",1.7,"",337,"",34,"",10.8,"",6,"",6.6,"",5.4,""
"3332",2010-03-27,86,-2.1,"",4.5,"",-8.5,"",35,"",59,"",16,"",-16.3,"",-9.2,"",-20.4,"",0,"",20.4,"",37,"",76.9,"",1024,"",1.3,"",0.3,"",285,"",71,"",7,"",4.9,"",5.9,"",3.8,""
"3333",2010-03-28,87,1.6,"",7.4,"",-3.4,"",72,"",93,"",40,"",-3.2,"",3.9,"",-9.5,"",0,"",13.9,"",25.5,"",62.9,"",1022,"",3.2,"",2.8,"",171,"",27,"",10.5,"",4.8,"",5.6,"",3.9,""
"3334",2010-03-29,88,8.7,"",10.6,"",4.8,"",94,"",96,"",92,"",7.8,"",9.7,"",3.7,"",34,"",1.9,"",4.1,"",3.3,"",1009,"",2.8,"",2.1,"",163,"",39,"",13.4,"",5.9,"",6.6,"",5.2,""
"3335",2010-03-30,89,5.7,"",7.3,"",3.9,"",93,"",94,"",92,"",4.7,"",6.2,"",2.9,"",38.6,"",2.5,"",5.3,"",2.9,"",1002,"",3.5,"",3,"",51,"",30,"",14.7,"",6.2,"",6.6,"",6,""
"3336",2010-03-31,90,7.1,"",8.5,"",6.1,"",92,"",96,"",82,"",5.9,"",6.6,"",5.1,"",7.1,"",5.1,"",9.6,"",9.8,"",1007,"",1.7,"",1.4,"",42,"",34,"",9,"",6.6,"",7.1,"",6.2,""
"3337",2010-04-01,91,9.6,"",18.7,"",5.5,"",81,"",96,"",43,"",6.1,"",9.5,"",4.3,"",0,"",14.8,"",27.1,"",61,"",1016,"",1.1,"",0.5,"",10,"",61,"",5.3,"",7.7,"",9.2,"",6.7,""
"3338",2010-04-02,92,14.2,"",22.3,"",4.8,"",64,"",95,"",30,"",6.5,"",11.1,"",3.2,"",0,"",22,"",39.1,"",104.7,"",1019,"",1.5,"",1,"",206,"",46,"",6.5,"",9.2,"",11,"",7.6,""
"3339",2010-04-03,93,15.1,"",24.1,"",8.2,"",57,"",85,"",27,"",5.5,"",8.4,"",3.1,"",0,"",21.8,"",38.7,"",101.6,"",1018,"",2.3,"",2.1,"",212,"",27,"",10.8,"",10.4,"",11.9,"",9,""
"3340",2010-04-04,94,13.8,"",21.3,"",7,"",51,"",91,"",18,"",2,"",7.4,"",-6.3,"",0,"",20.8,"",36.5,"",100.2,"",1016,"",1.8,"",1.4,"",268,"",37,"",9.2,"",10.9,"",12.1,"",9.7,""
"3341",2010-04-05,95,14.1,"",20.7,"",4.4,"",42,"",69,"",23,"",0.5,"",7.1,"",-4,"",0,"",15.6,"",27.2,"",58.8,"",1017,"",2.1,"",1.4,"",206,"",44,"",12.3,"",10.6,"",11.3,"",9.6,""
"3342",2010-04-06,96,12.1,"",17.2,"",7.2,"",73,"",86,"",40,"",7.1,"",10.2,"",3.4,"",0.3,"",6.5,"",11.7,"",2.2,"",1010,"",1.3,"",0.7,"",85,"",56,"",7,"",10.2,"",10.6,"",9.5,""
"3343",2010-04-07,97,18.1,"",30,"",5.6,"",57,"",92,"",23,"",7.9,"",12,"",4.2,"",0,"",19.6,"",34.3,"",103.8,"",1004,"",1.6,"",0.7,"",236,"",60,"",9.7,"",10.9,"",12.7,"",9.4,""
"3344",2010-04-08,98,14.1,"",21,"",7.3,"",73,"",95,"",50,"",9.1,"",12.6,"",6,"",0,"",21.2,"",38,"",121.6,"",1007,"",3.2,"",2.8,"",92,"",27,"",11.9,"",12.3,"",13.4,"",11.4,""
"3345",2010-04-09,99,6.4,"",9.2,"",1.7,"",88,"",96,"",55,"",4.4,"",8.6,"",-5.9,"",8.1,"",2.7,"",5.2,"",-5.5,"",1004,"",2.1,"",0.7,"",299,"",67,"",12.2,"",11.3,"",12.3,"",10.4,""
"3346",2010-04-10,100,5.8,"",12.3,"",0.7,"",47,"",69,"",26,"",-5.1,"",-0.4,"",-9.4,"",0,"",21.5,"",37.4,"",113.1,"",1014,"",3,"",2.7,"",273,"",25,"",12.6,"",10.1,"",11.1,"",9.2,""
"3347",2010-04-11,101,11.2,"",17.5,"",5.3,"",38,"",55,"",21,"",-2.9,"",4.2,"",-7.5,"",0,"",22.2,"",38.6,"",114.2,"",1019,"",2.3,"",1.9,"",263,"",33,"",12.8,"",10.4,"",11.7,"",9.3,""
"3348",2010-04-12,102,7.4,"",13.3,"",1.4,"",45,"",71,"",25,"",-4.4,"",0.9,"",-8.3,"",0,"",21.2,"",37.3,"",99.5,"",1023,"",1.5,"",0.9,"",327,"",53,"",9.9,"",10.2,"",11.3,"",9.1,""
"3349",2010-04-13,103,7.1,"",14.2,"",-0.2,"",43,"",68,"",21,"",-5.5,"",-0.6,"",-9,"",0,"",19.9,"",34.2,"",91.5,"",1029,"",1.2,"",0.3,"",290,"",68,"",7.1,"",10,"",11.2,"",8.8,""
"3350",2010-04-14,104,9.4,"",17.3,"",1.8,"",36,"",75,"",12,"",-6.6,"",-0.1,"",-13.2,"",0,"",24.9,"",43.7,"",118.9,"",1028,"",1.4,"",1,"",303,"",42,"",9.1,"",10.2,"",11.5,"",8.8,""
"3351",2010-04-15,105,9.4,"",18,"",3.1,"",38,"",59,"",13,"",-5.3,"",0.8,"",-11.1,"",0,"",22.2,"",38.9,"",107.4,"",1022,"",1.9,"",0.5,"",39,"",67,"",10.6,"",10.2,"",11.5,"",8.9,""
"3352",2010-04-16,106,3.2,"",5.5,"",1,"",84,"",95,"",56,"",0.7,"",2.7,"",-3.6,"",6.9,"",6.6,"",12.2,"",19.8,"",1014,"",2.1,"",1.8,"",120,"",32,"",8.2,"",9.7,"",10.5,"",9.1,""
